date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,day,year,quarter,profit,cluster,segment,pca1,pca2
6/3/2024,TikTok Ads,Shopping,E-commerce,Canada,77726,2557,0.0329,0.49,1252.93,37,33.86,2932.31,2.34,6,3,2024,2,1679.3799999999999,0,Medium ROAS,-0.270073519,-0.318523625
3/10/2024,Meta Ads,Search,EdTech,Australia,23123,286,0.0124,1.21,346.06,3,115.35,585.7,1.69,3,10,2024,1,239.64000000000004,1,Low ROAS,-1.896616947,-1.221866153
4/6/2024,Google Ads,Search,SaaS,Canada,86689,3727,0.043,1.16,4323.32,276,15.66,76876.24,17.78,4,6,2024,2,72552.92000000001,2,High ROAS,1.7701151435463234,0.038016404012625106
5/17/2024,Google Ads,Search,Healthcare,USA,159251,9172,0.0576,2.84,26048.48,407,64,30602.6,1.17,5,17,2024,2,4554.119999999999,1,Low ROAS,-0.689912605,1.2245411460314188
1/13/2024,Meta Ads,Display,E-commerce,UK,70180,736,0.0105,1.4,1030.4,45,22.9,2168.72,2.1,1,13,2024,1,1138.3199999999997,0,Medium ROAS,-0.30497327,-1.648574512
9/16/2024,Google Ads,Video,Fintech,Canada,83466,4089,0.049,2.26,9241.14,108,85.57,12521.2,1.35,9,16,2024,3,3280.0600000000013,1,Low ROAS,-1.11055926,0.7980755428409273
11/13/2024,Meta Ads,Display,SaaS,India,137602,2641,0.0192,0.59,1558.19,179,8.7,52473.54,33.68,11,13,2024,4,50915.35,2,High ROAS,3.3742547036429245,-1.533160073
9/3/2024,TikTok Ads,Video,SaaS,UAE,64222,2067,0.0322,1.89,3906.63,68,57.45,14851.97,3.8,9,3,2024,3,10945.34,0,Medium ROAS,-0.519878136,-0.295006627
7/8/2024,TikTok Ads,Shopping,Healthcare,India,116739,4319,0.037,0.34,1468.46,306,4.8,46873.98,31.92,7,8,2024,3,45405.520000000004,2,High ROAS,3.4076200526534683,-0.497863487
12/30/2024,Meta Ads,Shopping,Healthcare,USA,50869,890,0.0175,1.08,961.2,61,15.76,16803.54,17.48,12,30,2024,4,15842.34,0,Medium ROAS,1.5146997486848515,-1.433316984
12/2/2024,Meta Ads,Search,EdTech,Germany,127155,3089,0.0243,1.25,3861.25,95,40.64,23894.64,6.19,12,2,2024,4,20033.39,0,Medium ROAS,-0.049579469,-0.834456242
3/26/2024,Google Ads,Video,EdTech,Germany,162883,8974,0.0551,2.38,21358.12,292,73.14,80812.08,3.78,3,26,2024,1,59453.96000000001,1,Low ROAS,-0.588364167,1.0827448420838854
1/17/2024,TikTok Ads,Search,SaaS,Canada,115716,7394,0.0639,1.16,8577.04,242,35.44,49142.56,5.73,1,17,2024,1,40565.52,2,High ROAS,0.3338293952855108,1.4433536969726029
6/14/2024,Google Ads,Video,EdTech,USA,40306,1176,0.0292,0.85,999.6,41,24.38,11838.48,11.84,6,14,2024,2,10838.88,0,Medium ROAS,0.869922332826973,-0.666783492
2/29/2024,TikTok Ads,Search,Fintech,Canada,138025,9192,0.0666,0.64,5882.88,420,14.01,38810.35,6.6,2,29,2024,1,32927.47,2,High ROAS,0.8126193734565315,1.517743105976688
2/5/2024,Meta Ads,Video,SaaS,India,145510,5805,0.0399,1.04,6037.2,166,36.37,30713.7,5.09,2,5,2024,1,24676.5,0,Medium ROAS,0.041203733881761226,0.06524220487835301
9/7/2024,TikTok Ads,Display,Fintech,USA,168297,10535,0.0626,1.4,14749,561,26.29,30094.65,2.04,9,7,2024,3,15345.650000000001,2,High ROAS,0.08438190460212486,1.3769481525788063
12/14/2024,Meta Ads,Search,E-commerce,Australia,66157,1687,0.0255,1.3,2193.1,41,53.49,5082.94,2.32,12,14,2024,4,2889.8399999999997,0,Medium ROAS,-0.66875371,-0.679985738
3/26/2024,Meta Ads,Shopping,Fintech,India,115003,2921,0.0254,0.4,1168.4,36,32.46,4203.19,3.6,3,26,2024,1,3034.7899999999995,0,Medium ROAS,-0.177419482,-0.770606022
1/19/2024,Meta Ads,Shopping,Healthcare,USA,173292,7330,0.0423,1.88,13780.4,355,38.82,66981.68,4.86,1,19,2024,1,53201.27999999999,0,Medium ROAS,-0.003879036,0.2148099853901659
1/7/2024,Meta Ads,Video,EdTech,Germany,94440,2219,0.0235,1.93,4282.67,156,27.45,39424.24,9.21,1,7,2024,1,35141.57,0,Medium ROAS,0.48830250171689144,-0.957793934
6/24/2024,Meta Ads,Video,Healthcare,India,93003,1283,0.0138,1.76,2258.08,49,46.08,1614.11,0.71,6,24,2024,2,-643.97,0,Medium ROAS,-0.816575899,-1.364420048
2/2/2024,TikTok Ads,Video,E-commerce,USA,112294,9039,0.0805,0.99,8948.61,99,90.39,20435.34,2.28,2,2,2024,1,11486.73,1,Low ROAS,-0.819126751,2.6262906398665034
5/22/2024,Meta Ads,Display,SaaS,USA,165321,4447,0.0269,1.56,6937.32,301,23.05,23975.23,3.46,5,22,2024,2,17037.91,0,Medium ROAS,-0.020041413,-0.714138617
11/11/2024,TikTok Ads,Video,Healthcare,USA,137895,5901,0.0428,1.34,7907.34,379,20.86,86835.97,10.98,11,11,2024,4,78928.63,2,High ROAS,0.9561794769003786,0.1171885251099513
2/27/2024,TikTok Ads,Display,E-commerce,Germany,7978,557,0.0699,0.61,339.77,34,9.99,6686.61,19.68,2,27,2024,1,6346.84,2,High ROAS,2.302365318243799,1.5542867088190901
2/8/2024,TikTok Ads,Display,Fintech,Germany,113994,4320,0.0379,0.77,3326.4,142,23.43,25985.24,7.81,2,8,2024,1,22658.84,0,Medium ROAS,0.5324687216046757,-0.123429709
2/16/2024,Google Ads,Search,EdTech,UAE,90794,5638,0.0621,3.1,17477.8,217,80.54,54642.18,3.13,2,16,2024,1,37164.380000000005,1,Low ROAS,-0.721938018,1.519618900962914
12/20/2024,Meta Ads,Display,Healthcare,Australia,118694,2338,0.0197,2.26,5283.88,76,69.52,6774.6,1.28,12,20,2024,4,1490.7200000000003,0,Medium ROAS,-1.101226761,-0.950094825
7/17/2024,Google Ads,Shopping,Healthcare,UAE,99805,1936,0.0194,1.4,2710.4,112,24.2,29346.97,10.83,7,17,2024,3,26636.57,0,Medium ROAS,0.6801731905974189,-1.223348134
1/30/2024,Google Ads,Search,Fintech,Canada,187156,3986,0.0213,2.39,9526.54,269,35.41,34393.23,3.61,1,30,2024,1,24866.690000000002,0,Medium ROAS,-0.261934084,-0.997885809
8/4/2024,TikTok Ads,Video,EdTech,UAE,120152,4613,0.0384,0.97,4474.61,108,41.43,27205.77,6.08,8,4,2024,3,22731.16,0,Medium ROAS,0.047964166496193186,-0.015070544
12/16/2024,Google Ads,Search,Fintech,UK,117458,6824,0.0581,2.01,13716.24,251,54.65,12200.18,0.89,12,16,2024,4,-1516.06,2,High ROAS,-0.55715685,1.2248785182073894
6/22/2024,Meta Ads,Video,EdTech,Australia,35398,1044,0.0295,0.45,469.8,20,23.49,1596.24,3.4,6,22,2024,2,1126.44,0,Medium ROAS,-0.011265214,-0.561624297
3/30/2024,TikTok Ads,Video,Healthcare,India,98386,7556,0.0768,0.35,2644.6,385,6.87,43735.3,16.54,3,30,2024,1,41090.700000000004,2,High ROAS,2.080764146300971,1.9766207484572018
8/6/2024,Meta Ads,Video,E-commerce,Canada,70133,2293,0.0327,1.04,2384.72,75,31.8,14249.95,5.98,8,6,2024,3,11865.230000000001,0,Medium ROAS,0.15070690180667193,-0.376219115
6/26/2024,Google Ads,Video,SaaS,USA,30169,1523,0.0505,1.44,2193.12,34,64.5,8282.71,3.78,6,26,2024,2,6089.589999999999,0,Medium ROAS,-0.482158237,0.7874887297267049
1/25/2024,Google Ads,Search,EdTech,Germany,122959,3553,0.0289,1.67,5933.51,133,44.61,11079.66,1.87,1,25,2024,1,5146.15,0,Medium ROAS,-0.536835312,-0.508497308
4/12/2024,Meta Ads,Search,Healthcare,Australia,73083,3040,0.0416,0.6,1824,203,8.99,29701.35,16.28,4,12,2024,2,27877.35,2,High ROAS,1.7110641126117483,-0.049357296
5/2/2024,Meta Ads,Display,Fintech,India,113889,4623,0.0406,1.19,5501.37,362,15.2,19216.96,3.49,5,2,2024,2,13715.59,0,Medium ROAS,0.23514546692199068,0.051409154944334984
6/23/2024,Meta Ads,Search,Healthcare,Australia,57203,1029,0.018,0.87,895.23,11,81.38,1505.4,1.68,6,23,2024,2,610.1700000000001,0,Medium ROAS,-1.274114895,-1.012648768
7/12/2024,TikTok Ads,Display,SaaS,UAE,36562,1257,0.0344,0.43,540.51,74,7.3,11838.52,21.9,7,12,2024,3,11298.01,2,High ROAS,2.2755737116583705,-0.531981737
12/1/2024,Google Ads,Search,EdTech,USA,177256,4059,0.0229,2.19,8889.21,138,64.41,32140.46,3.62,12,1,2024,4,23251.25,0,Medium ROAS,-0.737712031,-0.807455402
2/23/2024,TikTok Ads,Shopping,SaaS,India,179036,11046,0.0617,0.87,9610.02,787,12.21,127296.84,13.25,2,23,2024,1,117686.81999999999,2,High ROAS,1.5086882784570652,1.156694234211172
7/2/2024,Google Ads,Display,EdTech,Germany,87481,4181,0.0478,2.88,12041.28,104,115.78,28643.42,2.38,7,2,2024,3,16602.14,1,Low ROAS,-1.522535495,0.819669732923406
6/22/2024,TikTok Ads,Shopping,E-commerce,India,130645,8243,0.0631,0.95,7830.85,356,22,16420.6,2.1,6,22,2024,2,8589.749999999998,2,High ROAS,0.16771874064643738,1.390725596709654
11/24/2024,Google Ads,Search,SaaS,India,121089,3499,0.0289,0.93,3254.07,185,17.59,28042.42,8.62,11,24,2024,4,24788.35,0,Medium ROAS,0.6392891523899983,-0.672432284
5/7/2024,Google Ads,Search,EdTech,Canada,15589,285,0.0183,1.18,336.3,10,33.63,1359.76,4.04,5,7,2024,2,1023.46,0,Medium ROAS,-0.212107764,-1.182045085
8/11/2024,TikTok Ads,Search,Fintech,Germany,101411,9370,0.0924,0.81,7589.7,523,14.51,26633.21,3.51,8,11,2024,3,19043.51,2,High ROAS,0.6994561157534165,3.044932332819415
3/25/2024,Google Ads,Shopping,E-commerce,UK,142045,9161,0.0645,2.39,21894.79,525,41.7,131680.16,6.01,3,25,2024,1,109785.37,2,High ROAS,0.2629314522381333,1.496197863928143
7/5/2024,Meta Ads,Shopping,Healthcare,UK,42236,1013,0.024,1.43,1448.59,29,49.95,4720.08,3.26,7,5,2024,3,3271.49,0,Medium ROAS,-0.521783097,-0.78882116
5/23/2024,Meta Ads,Shopping,E-commerce,Canada,75628,794,0.0105,0.5,397,49,8.1,3639.22,9.17,5,23,2024,2,3242.22,0,Medium ROAS,0.6984357925455357,-1.774659512
12/8/2024,TikTok Ads,Video,Fintech,Germany,116184,4089,0.0352,0.34,1390.26,263,5.29,54249.41,39.02,12,8,2024,4,52859.15,2,High ROAS,4.139821537073741,-0.676714648
10/19/2024,Google Ads,Video,E-commerce,USA,121465,5575,0.0459,1.64,9143,273,33.49,28769.59,3.15,10,19,2024,4,19626.59,0,Medium ROAS,-0.064486481,0.4234199017668553
1/9/2024,Google Ads,Video,Fintech,UK,108510,3721,0.0343,1.41,5246.61,116,45.23,23480.01,4.48,1,9,2024,1,18233.399999999998,0,Medium ROAS,-0.222399313,-0.222154363
3/12/2024,Meta Ads,Shopping,Healthcare,Canada,199650,4152,0.0208,0.78,3238.56,165,19.63,10558.75,3.26,3,12,2024,1,7320.1900000000005,0,Medium ROAS,-0.036517377,-1.076362347
7/10/2024,Google Ads,Shopping,SaaS,USA,73734,1990,0.027,0.82,1631.8,143,11.41,16954.02,10.39,7,10,2024,3,15322.220000000001,0,Medium ROAS,0.915851670604231,-0.822255181
3/10/2024,Meta Ads,Shopping,E-commerce,Canada,149532,5069,0.0339,2.39,12114.91,397,30.52,95392.09,7.87,3,10,2024,1,83277.18,0,Medium ROAS,0.3840888525471627,-0.331473906
1/27/2024,Google Ads,Search,Fintech,India,79432,4130,0.052,2.29,9457.7,311,30.41,59366.41,6.28,1,27,2024,1,49908.71000000001,2,High ROAS,0.3740312443224467,0.7321521994542328
10/7/2024,TikTok Ads,Display,Fintech,Canada,192583,11285,0.0586,1.63,18394.55,562,32.73,124224.31,6.75,10,7,2024,4,105829.76,2,High ROAS,0.4422255969332221,1.1166732447466654
3/9/2024,Meta Ads,Video,SaaS,Australia,79266,2425,0.0306,0.72,1746,104,16.79,20287.27,11.62,3,9,2024,1,18541.27,0,Medium ROAS,0.9871114201798047,-0.609089152
2/25/2024,Google Ads,Video,Fintech,Australia,33695,1277,0.0379,2.88,3677.76,89,41.32,25041.09,6.81,2,25,2024,1,21363.33,0,Medium ROAS,0.12322198190312447,-0.052216686
3/19/2024,TikTok Ads,Search,Fintech,India,92030,6267,0.0681,0.58,3634.86,136,26.73,11204.78,3.08,3,19,2024,1,7569.92,2,High ROAS,0.2355290889320291,1.685360058382269
11/2/2024,Google Ads,Search,Healthcare,India,26259,669,0.0255,1.41,943.29,22,42.88,2731.41,2.9,11,2,2024,4,1788.12,0,Medium ROAS,-0.427434076,-0.722079336
4/15/2024,Google Ads,Video,Fintech,UK,99447,5917,0.0595,1.05,6212.85,195,31.86,28481.71,4.58,4,15,2024,2,22268.86,2,High ROAS,0.2336711853948539,1.1891379791341528
11/17/2024,Meta Ads,Shopping,Healthcare,UAE,170910,3315,0.0194,0.5,1657.5,167,9.93,41334.16,24.94,11,17,2024,4,39676.66,2,High ROAS,2.4243714238331333,-1.423392985
3/4/2024,Meta Ads,Video,Healthcare,USA,180259,2072,0.0115,1.37,2838.64,136,20.87,10032.66,3.53,3,4,2024,1,7194.02,0,Medium ROAS,-0.109628578,-1.612981876
2/23/2024,Meta Ads,Video,Healthcare,UAE,146964,5246,0.0357,1.99,10439.54,131,79.69,7261.59,0.7,2,23,2024,1,-3177.95,1,Low ROAS,-1.195948598,0.015938972744884074
9/10/2024,Meta Ads,Display,EdTech,Germany,153057,2969,0.0194,2.24,6650.56,148,44.94,28216.02,4.24,9,10,2024,3,21565.46,0,Medium ROAS,-0.372636797,-1.082355819
12/8/2024,Google Ads,Search,SaaS,UK,78635,2587,0.0329,2.35,6079.45,106,57.35,21303.72,3.5,12,8,2024,4,15224.27,0,Medium ROAS,-0.544047898,-0.251629093
11/12/2024,Meta Ads,Display,Healthcare,UAE,54031,2215,0.041,1.66,3676.9,157,23.42,22778.62,6.2,11,12,2024,4,19101.719999999998,0,Medium ROAS,0.38813402426382027,0.07316167687969835
9/17/2024,Google Ads,Video,SaaS,Germany,162743,8723,0.0536,1.77,15439.71,106,145.66,20056.78,1.3,9,17,2024,3,4617.07,1,Low ROAS,-2.092762783,1.2677268472067162
8/4/2024,Google Ads,Display,Healthcare,Canada,144494,8409,0.0582,3.04,25563.36,93,274.87,20233.22,0.79,8,4,2024,3,-5330.14,1,Low ROAS,-4.293652797,1.97589452050044
11/9/2024,Google Ads,Search,Fintech,Australia,112549,6640,0.059,3.67,24368.8,374,65.16,21696.69,0.89,11,9,2024,4,-2672.11,1,Low ROAS,-0.727187075,1.3124486388272263
12/23/2024,Google Ads,Search,E-commerce,USA,148994,7509,0.0504,3.46,25981.14,588,44.19,82753.51,3.19,12,23,2024,4,56772.369999999995,0,Medium ROAS,-0.20216287,0.7194227388097189
11/24/2024,Google Ads,Display,Fintech,Canada,87373,3643,0.0417,1.05,3825.15,289,13.24,35842.03,9.37,11,24,2024,4,32016.879999999997,2,High ROAS,0.9040991299003945,0.045139997370252524
4/1/2024,TikTok Ads,Shopping,E-commerce,Australia,41200,1763,0.0428,1.78,3138.14,101,31.07,27614.2,8.8,4,1,2024,2,24476.06,2,High ROAS,0.5512293289769977,0.17514655507440818
12/23/2024,Google Ads,Search,Fintech,India,51986,1996,0.0384,1.53,3053.88,82,37.24,20819.66,6.82,12,23,2024,4,17765.78,0,Medium ROAS,0.1976800650012509,-0.037191618
10/15/2024,Meta Ads,Search,Fintech,Germany,190392,6016,0.0316,2.29,13776.64,165,83.49,35908.75,2.61,10,15,2024,4,22132.11,1,Low ROAS,-1.092497976,-0.228912647
12/6/2024,TikTok Ads,Shopping,E-commerce,Germany,137817,8654,0.0628,1.52,13154.08,392,33.56,54000.95,4.11,12,6,2024,4,40846.869999999995,2,High ROAS,0.18354778731848895,1.3908090820622683
1/20/2024,TikTok Ads,Video,Fintech,USA,153145,7197,0.047,1.02,7340.94,89,82.48,6214.05,0.85,1,20,2024,1,-1126.89,1,Low ROAS,-1.128911984,0.6773356244395105
3/7/2024,Google Ads,Shopping,E-commerce,USA,20718,426,0.0206,2.65,1128.9,22,51.31,1505.14,1.33,3,7,2024,1,376.24,0,Medium ROAS,-0.779912227,-0.960111851
1/22/2024,TikTok Ads,Shopping,Fintech,Germany,5059,415,0.0822,0.73,302.95,4,75.74,798.87,2.64,1,22,2024,1,495.92,2,High ROAS,-0.518084496,2.6712391155347346
2/28/2024,TikTok Ads,Search,SaaS,USA,96045,5820,0.0606,0.31,1804.2,235,7.68,47063.54,26.09,2,28,2024,1,45259.340000000004,2,High ROAS,2.9432381099676257,0.9396044532753169
5/19/2024,Google Ads,Display,E-commerce,UAE,12644,572,0.0453,2.22,1269.84,36,35.27,7362.94,5.8,5,19,2024,2,6093.099999999999,0,Medium ROAS,0.18239725256105127,0.36621712189624334
7/16/2024,Google Ads,Video,EdTech,Canada,91901,3326,0.0362,2.58,8581.08,261,32.88,77117.41,8.99,7,16,2024,3,68536.33,0,Medium ROAS,0.48343408130930265,-0.202520245
3/30/2024,Google Ads,Search,Fintech,Canada,120431,6262,0.052,2.77,17345.74,188,92.26,8830.89,0.51,3,30,2024,1,-8514.85,1,Low ROAS,-1.287140903,1.0032380610116958
1/23/2024,Google Ads,Search,Fintech,Germany,7948,289,0.0364,2.07,598.23,6,99.7,1368.08,2.29,1,23,2024,1,769.8499999999999,1,Low ROAS,-1.35914922,0.10693467564803653
8/14/2024,Meta Ads,Video,E-commerce,UAE,108924,2134,0.0196,0.41,874.94,85,10.29,7418.36,8.48,8,14,2024,3,6543.42,0,Medium ROAS,0.6670328629684021,-1.233498117
3/30/2024,Google Ads,Search,SaaS,Germany,66402,2695,0.0406,1.86,5012.7,199,25.19,14266.46,2.85,3,30,2024,1,9253.759999999998,0,Medium ROAS,-0.002072082,0.09205328464051384
8/29/2024,Google Ads,Display,EdTech,Canada,96676,5326,0.0551,1.67,8894.42,355,25.05,14113.5,1.59,8,29,2024,3,5219.08,2,High ROAS,-0.007786252,0.9438061163823752
4/10/2024,Meta Ads,Search,Fintech,USA,10108,320,0.0317,0.51,163.2,8,20.4,624.2,3.82,4,10,2024,2,461.00000000000006,0,Medium ROAS,0.10488917765431556,-0.449338874
3/30/2024,Google Ads,Search,SaaS,UK,23936,1211,0.0506,2.7,3269.7,49,66.73,7236.18,2.21,3,30,2024,1,3966.4800000000005,1,Low ROAS,-0.686230744,0.8177014390436328
5/21/2024,Meta Ads,Display,SaaS,India,157455,3810,0.0242,1.24,4724.4,244,19.36,55928.06,11.84,5,21,2024,2,51203.659999999996,0,Medium ROAS,0.9113893150655891,-0.972942762
3/29/2024,Google Ads,Shopping,Fintech,Australia,165805,9832,0.0593,2.76,27136.32,509,53.31,143237.84,5.28,3,29,2024,1,116101.51999999999,2,High ROAS,-0.056510178,1.242520836350737
10/27/2024,Meta Ads,Search,Fintech,USA,69385,2650,0.0382,1.7,4505,160,28.16,32080.73,7.12,10,27,2024,4,27575.73,0,Medium ROAS,0.38154865204698074,-0.082670141
4/27/2024,TikTok Ads,Video,Healthcare,Australia,89944,2644,0.0294,0.31,819.64,80,10.25,12715.09,15.51,4,27,2024,2,11895.45,0,Medium ROAS,1.5016334576531778,-0.742452431
4/3/2024,Meta Ads,Search,SaaS,India,62603,1396,0.0223,1.5,2094,17,123.18,2988.24,1.43,4,3,2024,2,894.2399999999998,1,Low ROAS,-1.97071139,-0.620001834
1/10/2024,Meta Ads,Shopping,EdTech,USA,62284,1413,0.0227,1.06,1497.78,88,17.02,10561.64,7.05,1,10,2024,1,9063.859999999999,0,Medium ROAS,0.427809162054807,-1.016068081
11/9/2024,Meta Ads,Video,EdTech,USA,172812,2972,0.0172,0.99,2942.28,178,16.53,47180.83,16.04,11,9,2024,4,44238.55,0,Medium ROAS,1.3457005462383425,-1.432572315
1/19/2024,Google Ads,Search,Healthcare,UAE,82764,2276,0.0275,0.91,2071.16,130,15.93,22792.2,11,1,19,2024,1,20721.04,0,Medium ROAS,0.9086744318433309,-0.78462547
4/14/2024,Meta Ads,Search,E-commerce,India,133260,2611,0.0196,2.08,5430.88,108,50.29,16755.51,3.09,4,14,2024,2,11324.629999999997,0,Medium ROAS,-0.583908518,-1.040335472
7/8/2024,Google Ads,Search,Fintech,Australia,188420,9364,0.0497,2.65,24814.6,324,76.59,68719.44,2.77,7,8,2024,3,43904.840000000004,1,Low ROAS,-0.801275939,0.7929389410535482
2/20/2024,Google Ads,Shopping,Fintech,UK,89431,3300,0.0369,1.47,4851,56,86.62,9891.88,2.04,2,20,2024,1,5040.879999999999,1,Low ROAS,-1.160076824,0.09434502229659515
1/4/2024,Google Ads,Display,E-commerce,USA,52897,1883,0.0356,2.77,5215.91,108,48.3,5473.28,1.05,1,4,2024,1,257.3699999999999,0,Medium ROAS,-0.628340022,-0.099682437
6/9/2024,Google Ads,Shopping,SaaS,UK,83334,3341,0.0401,1.73,5779.93,256,22.58,32514.9,5.63,6,9,2024,2,26734.97,0,Medium ROAS,0.33381694356386443,0.02440115446129328
10/17/2024,TikTok Ads,Shopping,SaaS,USA,180721,9379,0.0519,1.3,12192.7,286,42.63,52558.42,4.31,10,17,2024,4,40365.72,2,High ROAS,-0.043438271,0.7888587870100134
12/9/2024,TikTok Ads,Display,Healthcare,Australia,195759,7262,0.0371,0.47,3413.14,75,45.51,16681.83,4.89,12,9,2024,4,13268.690000000002,0,Medium ROAS,-0.159121205,-0.063670096
7/10/2024,Google Ads,Video,SaaS,USA,158514,4565,0.0288,2.14,9769.1,235,41.57,15388.32,1.58,7,10,2024,3,5619.219999999999,0,Medium ROAS,-0.517144947,-0.521433422
5/17/2024,Meta Ads,Video,SaaS,USA,82948,2347,0.0283,2.31,5421.57,65,83.41,10510.94,1.94,5,17,2024,2,5089.370000000001,1,Low ROAS,-1.19119905,-0.412843064
2/2/2024,Google Ads,Video,SaaS,Canada,44420,1066,0.024,3.64,3880.24,44,88.19,2655.91,0.68,2,2,2024,1,-1224.33,1,Low ROAS,-1.443676255,-0.631841576
2/25/2024,TikTok Ads,Search,Fintech,UAE,57006,2981,0.0523,1.1,3279.1,192,17.08,40566.37,12.37,2,25,2024,1,37287.270000000004,2,High ROAS,1.250803293626082,0.6389311605262541
8/15/2024,Meta Ads,Video,SaaS,USA,37588,1191,0.0317,1.96,2334.36,48,48.63,13381.03,5.73,8,15,2024,3,11046.67,0,Medium ROAS,-0.169423962,-0.374497221
2/2/2024,TikTok Ads,Shopping,Healthcare,Australia,196605,14922,0.0759,1.76,26262.72,757,34.69,181823.28,6.92,2,2,2024,1,155560.56,2,High ROAS,0.5776199711852414,2.1220851362135145
4/1/2024,Meta Ads,Video,Fintech,Germany,59376,564,0.0095,0.64,360.96,25,14.44,4065.83,11.26,4,1,2024,2,3704.87,0,Medium ROAS,0.8050333895725954,-1.833563419
5/21/2024,Meta Ads,Video,E-commerce,India,15865,528,0.0333,1.88,992.64,39,25.45,3165.22,3.19,5,21,2024,2,2172.58,0,Medium ROAS,-0.033750085,-0.332952636
11/26/2024,Google Ads,Video,EdTech,UAE,80511,3622,0.045,3.32,12025.04,140,85.89,31780.44,2.64,11,26,2024,4,19755.399999999998,1,Low ROAS,-1.013377805,0.553919640874304
6/26/2024,Google Ads,Shopping,E-commerce,UK,143944,7873,0.0547,2.11,16612.03,513,32.38,65899.82,3.97,6,26,2024,2,49287.79000000001,2,High ROAS,0.11816099664032569,0.9198306637254448
7/8/2024,Meta Ads,Search,SaaS,UK,44612,811,0.0182,2,1622,23,70.52,1008.1,0.62,7,8,2024,3,-613.9,0,Medium ROAS,-1.201484769,-1.026372822
11/13/2024,Google Ads,Display,E-commerce,Australia,17299,479,0.0277,1.94,929.26,30,30.98,3163.73,3.4,11,13,2024,4,2234.4700000000003,0,Medium ROAS,-0.153670771,-0.640425015
10/29/2024,TikTok Ads,Shopping,Healthcare,UAE,71514,3354,0.0469,1.31,4393.74,165,26.63,17363.87,3.95,10,29,2024,4,12970.13,0,Medium ROAS,0.14549998330927985,0.44947008672779865
3/14/2024,Google Ads,Video,E-commerce,India,37135,1006,0.0271,1.92,1931.52,62,31.15,17772.87,9.2,3,14,2024,1,15841.349999999999,0,Medium ROAS,0.45593269445771206,-0.736962403
11/23/2024,Google Ads,Display,EdTech,UAE,80542,4236,0.0526,2.15,9107.4,104,87.57,15932.35,1.75,11,23,2024,4,6824.950000000001,1,Low ROAS,-1.070495592,1.0087508975294426
4/3/2024,Google Ads,Shopping,E-commerce,Australia,112992,2802,0.0248,3,8406,124,67.79,7395.68,0.88,4,3,2024,2,-1010.32,0,Medium ROAS,-1.070195758,-0.656656865
6/9/2024,Meta Ads,Search,SaaS,UK,119863,1114,0.0093,1.23,1370.22,75,18.27,21180.36,15.46,6,9,2024,2,19810.14,0,Medium ROAS,1.1857789993366274,-1.877381357
2/7/2024,TikTok Ads,Search,Fintech,Germany,108806,5070,0.0466,0.36,1825.2,279,6.54,26787.94,14.68,2,7,2024,1,24962.739999999998,2,High ROAS,1.6256100638700135,0.24877582673027027
11/30/2024,TikTok Ads,Shopping,Healthcare,UK,7234,496,0.0687,0.71,352.16,10,35.22,399.8,1.14,11,30,2024,4,47.639999999999986,2,High ROAS,-0.109535894,1.7696270527276943
5/3/2024,Meta Ads,Shopping,Fintech,Australia,143541,1980,0.0138,1.41,2791.8,152,18.37,42063.3,15.07,5,3,2024,2,39271.5,0,Medium ROAS,1.1816882771692743,-1.612570669
3/21/2024,TikTok Ads,Video,EdTech,India,5497,231,0.0422,1.38,318.78,18,17.71,4467.32,14.01,3,21,2024,1,4148.54,2,High ROAS,1.3269619947593714,0.039237721629170774
3/3/2024,Meta Ads,Display,EdTech,UK,160478,4413,0.0275,1.02,4501.26,82,54.89,13362.88,2.97,3,3,2024,1,8861.619999999999,0,Medium ROAS,-0.605826672,-0.566570589
10/14/2024,Google Ads,Video,E-commerce,UK,116011,2726,0.0235,1.96,5342.96,127,42.07,4188.78,0.78,10,14,2024,4,-1154.18,0,Medium ROAS,-0.656900128,-0.817683504
9/17/2024,Meta Ads,Search,EdTech,Germany,166243,1895,0.0114,0.92,1743.4,51,34.18,5887.21,3.38,9,17,2024,3,4143.8099999999995,0,Medium ROAS,-0.351714296,-1.57217532
1/16/2024,TikTok Ads,Video,E-commerce,Australia,62868,2715,0.0432,1.6,4344,180,24.13,35590.01,8.19,1,16,2024,1,31246.010000000002,2,High ROAS,0.6071867766933984,0.18139457495069877
12/15/2024,Google Ads,Video,EdTech,UAE,132953,8163,0.0614,2.76,22529.88,130,173.31,16572.4,0.74,12,15,2024,4,-5957.48,1,Low ROAS,-2.55247862,1.818331608853752
